accuracy,loss,val_accuracy,val_loss
0.24038460850715637,1.6078025102615356,0.3333333432674408,1.5991249084472656
0.4134615361690521,1.567716360092163,0.3333333432674408,1.5830434560775757
0.32692307233810425,1.5195977687835693,0.3333333432674408,1.5518531799316406
0.32692307233810425,1.4251360893249512,0.3333333432674408,1.7174091339111328
0.4038461446762085,1.3309910297393799,0.375,1.4711852073669434
0.807692289352417,1.1493651866912842,0.4166666567325592,1.28783118724823
0.7884615659713745,0.9266768097877502,0.4166666567325592,1.6078532934188843
0.7596153616905212,0.8599066138267517,0.5,1.4956411123275757
